grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed,lst_c,scene_count,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio,_merge
Y2021_LAT23.64706_LON90.43652,2021,90.43652027111423,23.647064208822663,0.4131001419706706,0.0089999540383044,0.3762005482051919,0.2015993562608831,0.0,9.999952495001356e-05,1,1,0,0,0,0,0,1,0.9991110390014648,999111.0390014648,dhaka_lulc6_1km_features_table_2021.csv,1.0,1,36.699285608999816,8,37.09299754433963,2.264890858102762,29.941177640000006,43.03561225999999,0.318602516763348,1.238998771758924,1.0,both
Y2021_LAT23.64723_LON90.44632,2021,90.44631567169093,23.64722594529034,0.6099008239635355,0.0,0.383499136261459,0.0066000397750056,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239214553832,999123.9214553832,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,37.58145850326114,8,37.15616547500003,2.5426708936919877,32.299611440000035,45.22314505999998,0.3427975296963348,2.070602685189108,1.0,both
Y2021_LAT23.64739_LON90.45611,2021,90.4561111594736,23.64738706404373,0.7511997095060686,0.0177999890252703,0.0,0.1838002176019521,0.0,0.047200083866709,1,1,0,0,0,0,0,0,0.9991367546844484,999136.7546844482,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,36.08203470095882,8,36.283424008709694,1.9279137653787943,29.77882169,40.33537646000002,0.2976643400166279,1.1827008597687492,1.0,both
Y2021_LAT23.64755_LON90.46591,2021,90.4659067338507,23.64754756495049,0.4853904797925109,0.0138787231655385,0.010409051751705,0.4903217452902456,0.0,0.0,4,0,0,0,1,0,0,1,0.5471330102233887,547133.0102233887,dhaka_lulc6_1km_features_table_2021.csv,4.0,1,33.74716800848281,8,33.962478170000054,2.694414471703356,28.855956290000023,39.46719938000001,0.1948415590658984,1.063360251087063,0.5531183091256281,both
Y2021_LAT23.64836_LON90.00541,2021,90.00540845614941,23.64835687910562,0.0,0.0,0.0,0.3047209690768774,0.0,0.6952790309231226,6,0,0,0,0,0,1,0,0.0465301578216552,46530.15782165527,dhaka_lulc6_1km_features_table_2021.csv,6.0,0,45.39130417976568,8,45.47436953000005,0.4072077040807637,44.15330480000003,46.012707680000034,0.1143848693227353,2.0,0.0446639612701124,both
Y2021_LAT23.64855_LON90.0152,2021,90.01520036621756,23.64854585489665,0.0,0.0430230040446553,0.0,0.4399391041557156,0.0,0.5170378917996291,6,0,0,0,0,0,1,0,0.524518486755371,524518.4867553711,dhaka_lulc6_1km_features_table_2021.csv,6.0,0,41.064174093513415,8,40.90325606857144,2.855185795293015,34.62215603000001,46.02296174000003,0.1191071661955557,2.0,0.5294710272881887,both
Y2021_LAT23.64873_LON90.02499,2021,90.02499237812492,23.648734213692823,0.0,0.0,0.0,0.5355017230977932,0.0,0.4644982769022068,4,0,0,0,1,0,0,0,0.998525660255432,998525.660255432,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,36.79832023287836,8,35.92954868000004,7.286553582439032,28.362052399999985,48.777885860000026,-0.0613429808998189,1.4219996329394498,1.0,both
Y2021_LAT23.64892_LON90.03478,2021,90.03478449128586,23.64892195546976,0.1335007351582385,0.0113000416270116,0.0166000896700947,0.8385991335446552,0.0,0.0,4,0,0,0,1,0,0,0,0.9985406020355224,998540.6020355223,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,30.41103247781825,8,28.906903689493102,2.93384755595335,27.94676297000004,40.362720620000005,-0.0906530438487011,1.157642063318237,0.9990999989411752,both
Y2021_LAT23.64911_LON90.04458,2021,90.04457670567825,23.649109080184143,0.9568999075767026,0.0079000348708391,0.0220001482741188,0.0131999092783395,0.0,0.0,1,1,0,0,0,0,0,0,0.9985554977722167,998555.4977722168,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,35.287024320324385,8,34.652861243000025,2.0333258659819333,29.560068410000014,44.11912460000002,0.4274415512945688,1.878199856705714,1.0,both
Y2021_LAT23.6493_LON90.05437,2021,90.05436902062065,23.649295587906977,0.5053993953045517,0.0137999933227261,0.4808006113727223,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9985703437652588,998570.3437652588,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,38.8934079040464,8,38.78095418272728,2.608701782337413,33.38654180000003,43.09371860000002,0.3424647473080301,2.0,1.0,both
Y2021_LAT23.64948_LON90.06416,2021,90.06416143605516,23.64948147850628,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985851394500732,998585.1394500732,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,37.230490330406,8,39.28974717500001,4.5535754790682805,30.272725579999985,42.63399491000001,0.4165684400516185,2.0,1.0,both
Y2021_LAT23.64967_LON90.07395,2021,90.07395395141464,23.64966675198396,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998599886932373,998599.886932373,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,34.30530331527872,8,34.22088048200003,2.740369152481968,30.091570520000037,40.77971906000002,0.5500351751573254,2.0,1.0,both
Y2021_LAT23.64985_LON90.08375,2021,90.08374656663092,23.64985140834096,0.0539999949008029,0.0148000148381901,0.931199990261007,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9986145853729248,998614.5853729248,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,34.63151315711916,8,33.94575428642859,3.4244942455774887,30.10353359000001,46.12892036000005,0.58662886166953,1.468199850352237,1.0,both
Y2021_LAT23.65004_LON90.09354,2021,90.09353928119047,23.65003544756201,0.1020006307771845,0.0480002436758805,0.8408990705143999,0.0091000550325351,0.0,0.0,3,0,0,1,0,0,0,0,0.998629233947754,998629.233947754,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,38.62630807210732,8,38.79962900109092,3.887562195578095,30.553003220000026,47.144072300000005,0.4716786199151302,1.335400394588699,1.0,both
Y2021_LAT23.65022_LON90.10333,2021,90.10333209480984,23.65021886958841,0.997300019348637,0.0004999963914532,0.0020999849816192,9.99992782906519e-05,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438345031738,998643.8345031738,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,32.40065351594049,8,31.782920750000024,2.652307015346406,29.00976719000002,43.02535820000003,0.5738852749312776,1.9969011728249089,1.0,both
Y2021_LAT23.6504_LON90.11313,2021,90.11312500711442,23.65040167440918,0.3861990719171313,0.0,0.6138009280828687,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9986583858566284,998658.3858566284,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,33.520271681704315,8,33.03096090687502,2.3081333728490385,30.243672410000016,41.50433930000003,0.5827732121505977,1.8669017265963603,1.0,both
Y2021_LAT23.65058_LON90.12292,2021,90.12291801782324,23.65058386204668,0.4044005381503466,0.0214001309166871,0.5142991964197131,0.0599001345132532,0.0,0.0,3,0,0,1,0,0,0,0,0.9986728868789672,998672.8868789672,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,34.916896139906505,8,34.90566180000001,2.6522501341535043,30.004411010000013,41.79828902000003,0.5376372095508326,1.088598927763444,1.0,both
Y2021_LAT23.65077_LON90.13271,2021,90.13271112660112,23.650765432392348,0.8109000884875363,0.0397998626103616,0.1487000512265554,0.0005999976755468,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873406829834,998687.3406829834,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.801954536584034,8,34.7831729618557,1.4952437837025967,30.88455116,39.64493642000002,0.5882510038610524,1.0012988250574413,1.0,both
Y2021_LAT23.65095_LON90.1425,2021,90.14250433313134,23.650946385418106,0.555299312758681,0.2048002214826338,0.237300463995315,0.0026000017633702,0.0,0.0,1,1,0,0,0,0,0,0,0.99870174458313,998701.74458313,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.40420336748491,8,32.95324203384617,1.44028397078121,30.19923815000004,37.77527948000005,0.577157084501862,1.803799076701539,1.0,both
Y2021_LAT23.65113_LON90.1523,2021,90.15229763707129,23.651126721263665,0.773800310981415,0.0672998325444452,0.156099851040085,0.0007000007970323,0.0021000046370226,0.0,1,1,0,0,0,0,0,0,0.9987161000442504,998716.1000442504,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.29152741143157,8,33.15483710686749,1.4148785818826548,28.63036697000001,37.11560162000004,0.5730161916615623,1.945699936117572,1.0,both
Y2021_LAT23.65131_LON90.16209,2021,90.16209103800124,23.65130643968151,0.9453997288012044,0.0,0.0044999683565923,0.0501003028422033,0.0,0.0,1,1,0,0,0,0,0,0,0.9987304048309328,998730.4048309326,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,35.14337415017323,8,35.28103086120485,1.943528341076705,28.82006708000003,39.79532930000005,0.5318907202375109,1.0783000921177557,1.0,both
Y2021_LAT23.65149_LON90.17188,2021,90.17188453565396,23.65148554072681,0.90509954809641,0.0672003515048437,0.0098000660729539,0.0179000343257923,0.0,0.0,1,1,0,0,0,0,0,0,0.9987446621932984,998744.6621932985,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.67095267198719,8,33.778136037297315,1.6636905216015925,28.20824150000001,37.71033710000006,0.5807494749025763,1.5978004602374607,1.0,both
Y2021_LAT23.65166_LON90.18168,2021,90.1816781298174,23.651664024468683,0.4906002979625498,0.3390999713262331,0.0387997733421075,0.1314999573691095,0.0,0.0,1,1,0,0,0,0,0,1,0.9987588712615968,998758.8712615968,dhaka_lulc6_1km_features_table_2021.csv,1.0,1,33.766720798677824,8,33.59456956896555,1.263730635324008,30.566675300000043,38.57851418000001,0.5654554157719819,1.5652994885876337,1.0,both
Y2021_LAT23.65184_LON90.19147,2021,90.19147181996394,23.65184189069081,0.6007001072046717,0.0545996968327054,0.3218002806409891,0.0227999151982242,0.0001000001234096,0.0,1,1,0,0,0,0,0,0,0.9987730288925172,998773.0288925172,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.14436924481395,8,33.340105556857154,1.776531989083075,29.19946730000004,39.058745990000034,0.5711361858083328,1.8610998365880425,1.0,both
Y2021_LAT23.65202_LON90.20127,2021,90.20126560587352,23.65201913955223,0.9656998917370354,0.0220001218828276,0.012299986380137,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9987871377944948,998787.1377944946,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.587492789119324,8,34.72156344500001,1.5019239129600888,29.82667397000003,38.76137825000004,0.5639709873974883,1.2316963844535742,1.0,both
Y2021_LAT23.6522_LON90.21106,2021,90.2110594871488,23.652195770994364,0.5081993461043983,0.1895000300858525,0.2976006235770003,0.0047000002327489,0.0,0.0,1,1,0,0,0,0,0,0,0.99880119896698,998801.19896698,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,32.83450011412598,8,32.783711009473706,2.077516702949006,28.929443720000023,39.63980939000001,0.6022981387213725,1.7926997561173594,1.0,both
Y2021_LAT23.65237_LON90.22085,2021,90.2208534635432,23.6523717849358,0.6272997856332272,0.0277998425967741,0.3447003723001678,0.0001999994698308,0.0,0.0,1,1,0,0,0,0,0,0,0.9988152087402344,998815.2087402344,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,32.34662479817368,8,32.7227526423585,1.7534636531508745,28.811522029999992,37.348026980000014,0.5942772677424435,1.992701167883727,1.0,both
Y2021_LAT23.65255_LON90.23065,2021,90.23064753466689,23.65254718137857,0.0014999897110941,0.0,0.998500010288906,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9988291728134155,998829.1728134156,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,29.897862796870854,8,29.732860229574488,0.9101639280440224,28.52953538,36.03892532000003,0.6906392589706257,1.7508011802408476,1.0,both
Y2021_LAT23.65272_LON90.24044,2021,90.24044170013242,23.652721960302607,0.0,0.0,0.8730994317113742,0.1269005682886258,0.0,0.0,3,0,0,1,0,0,0,0,0.9988430869369508,998843.0869369508,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,31.24085230932544,8,30.720272573750016,2.397351763800662,29.020021250000013,43.72263428000002,0.6535498832246874,2.0,1.0,both
Y2021_LAT23.6529_LON90.25024,2021,90.25023595971354,23.652896121670423,0.0,0.0,0.4463279417744316,0.5536720582255684,0.0,0.0,4,0,0,0,1,0,0,0,0.5657518930740356,565751.8930740356,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,33.66816004233746,8,32.84229535828573,3.066644808035715,29.66260901000001,45.37011991999998,0.5623146223881486,1.7887162209056553,0.5726813510818191,both
Y2021_LAT23.65307_LON90.26003,2021,90.26003031308991,23.65306966545825,0.0003178647942062,0.0209790928056274,0.6443103036193253,0.3343927387808411,0.0,0.0,3,0,0,1,0,0,0,0,0.3142444189147949,314244.4189147949,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,38.37180156343205,8,37.082225660000034,3.5549270394487773,32.78497028000004,45.36328388000004,0.5059556970763049,1.0,0.314875565814539,both
Y2021_LAT23.65324_LON90.26982,2021,90.26982475978058,23.65324259165333,0.1569385450536575,0.0003865484572217,0.5763433745817238,0.266331531907397,0.0,0.0,3,0,0,1,0,0,0,0,0.2584106274490356,258410.62744903564,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,37.04219495471298,8,36.76458950714624,3.0928876260417,31.034944040000028,45.014645840000014,0.463664151327925,1.3485640781857329,0.2578112609040444,both
Y2021_LAT23.65393_LON90.309,2021,90.30900347414284,23.65392812001792,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0053943048248291,5394.304824829102,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,31.93556581372096,8,32.152636580000035,0.6610172604185975,30.696560060000024,32.28252134000002,0.3773886078087859,1.0,0.0045664040099398,both
Y2021_LAT23.6541_LON90.3188,2021,90.31879838284914,23.654097957912555,0.0,0.3580510053770965,0.0352010978900009,0.6067478967329025,0.0,0.0,4,0,0,0,1,0,0,0,0.4795980675811767,479598.0675811768,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,31.774182981180644,8,31.6710017105284,1.2980596440236822,29.795911790000048,36.095322650000014,0.4572525509307719,1.962663696705136,0.4839513675612523,both
Y2021_LAT23.65427_LON90.32859,2021,90.32859338310588,23.654267177999625,0.1370045965428937,0.040164878561982,0.4994966136907284,0.3233339112043958,0.0,0.0,3,0,0,1,0,0,0,1,0.9923729619522096,992372.9619522096,dhaka_lulc6_1km_features_table_2021.csv,3.0,1,33.63646091303214,8,34.5400470271642,2.111100871278027,29.625010790000037,38.05043009000002,0.4007081243254555,2.0,0.9953864184373306,both
Y2021_LAT23.65444_LON90.33839,2021,90.33838847432703,23.65443578045313,0.4333998328184492,0.0530002083647397,0.2337002897497837,0.256999566869071,0.0,0.0229001021979564,1,1,0,0,0,0,0,1,0.9989795179672242,998979.517967224,dhaka_lulc6_1km_features_table_2021.csv,1.0,1,34.71917232708924,8,34.591760066428584,2.71344331425017,29.698498220000037,43.00143206000001,0.3987418006832857,1.81780096211878,1.0,both
Y2021_LAT23.6546_LON90.34818,2021,90.34818365641895,23.65460376508775,0.7731007807013317,0.0127999902860177,0.1968993051405065,0.0120999437670744,0.0,0.0050999801050697,1,1,0,0,0,0,0,0,0.9989928960494996,998992.8960494996,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,36.85621378806831,8,37.03151832800002,3.424413468900086,30.62136362000001,43.30563584000004,0.4106036188677073,1.4015995369389982,1.0,both
Y2021_LAT23.65477_LON90.35798,2021,90.3579789287785,23.654771131881432,0.996999998852986,0.0030000011470139,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062174682616,999006.2174682616,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.28634724121107,8,32.41411511000001,2.1779524977498013,29.806165850000014,39.71329681999998,0.537030795834952,1.7284996805878587,1.0,both
Y2021_LAT23.65494_LON90.36777,2021,90.36777429131556,23.654937880803143,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.7181946359481811,718194.6359481812,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.724516749364064,8,34.98033604250002,1.653739167859302,30.02662814000001,39.55264987999999,0.4843334462706304,1.3485253894636695,0.7255027428875451,both
Y2021_LAT23.6551_LON90.37757,2021,90.3775697435358,23.65510401194317,0.7073170613322277,0.0,0.241088045560283,0.0497187090662885,0.0,0.0018761840412008,1,1,0,0,0,0,0,0,0.7454783599777222,745478.3599777222,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,36.73138088027926,8,36.34603119245284,1.6856674168635764,33.10626416000002,41.14202918000001,0.397161181252895,1.0368229878272297,0.7528429759767185,both
Y2021_LAT23.65527_LON90.38737,2021,90.38736528525558,23.65526952517001,0.6799579699415618,0.1878985313797602,0.1224065729193304,0.0097369257593476,0.0,0.0,1,1,0,0,0,0,0,0,0.8618770925827026,861877.0925827026,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,36.20221046397272,8,35.54267154125003,2.894750014341565,29.913833479999997,43.153533950000025,0.3687449736927299,2.184589428636091,0.8704973349381019,both
Y2021_LAT23.65543_LON90.39716,2021,90.39716091607464,23.655434420458946,0.5191997947141427,0.0038000170829295,0.4563001953296122,0.0206999928733156,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590226287842,999059.0226287842,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.617566524489405,8,34.77783491767444,2.2124958007159368,28.761960740000006,39.59024810000005,0.4734055246800879,1.6897996350583928,1.0,both
Y2021_LAT23.6556_LON90.40696,2021,90.4069566355684,23.65559869789448,0.248200401800899,0.0009000008429536,0.7506995986214527,0.0001999987346947,0.0,0.0,3,0,0,1,0,0,0,0,0.9990721012954712,999072.1012954712,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,36.69124789608541,8,36.69957975714287,1.326332065934385,32.91314603000001,40.12687724,0.4161747324203934,1.413694887975946,1.0,both
Y2021_LAT23.65576_LON90.41675,2021,90.41675244345194,23.655762357398,0.8876002283520277,0.0205000989121469,0.0918996727358255,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851307373046,999085.1307373048,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,35.40810196036964,8,35.54517679454547,1.4417595091195718,31.76640032000003,39.193757780000055,0.3944996495983587,1.9172987262337933,1.0,both
Y2021_LAT23.65593_LON90.42655,2021,90.42654833946496,23.655925398947424,0.2693997621502824,0.4071996140930009,0.3124006362373868,0.01099998751933,0.0,0.0,2,0,1,0,0,0,0,1,0.9990981108169557,999098.1108169556,dhaka_lulc6_1km_features_table_2021.csv,2.0,1,35.02881598882792,8,35.047078061818205,1.681981785492129,30.78030155000002,38.445211400000005,0.4650519545374085,1.9990999989411755,1.0,both
Y2021_LAT23.65609_LON90.43634,2021,90.43634432324464,23.656087822467907,0.6582993461623966,0.1771006124415939,0.1646000413960095,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999111041534424,999111.0415344238,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,36.0523354497569,8,35.91356441000001,1.6663591474505743,32.43462323000003,43.11764474000006,0.4037601332928766,1.90680191436195,1.0,both
Y2021_LAT23.65625_LON90.44614,2021,90.44614039448588,23.656249628012446,0.5836011778839276,0.2282990928217119,0.0986996726445248,0.0894000566498356,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239233932496,999123.9233932496,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,35.813688040389394,8,36.03654756695654,1.7467453703218316,30.84695294000005,41.41205276000005,0.339620352619896,2.469401728707916,1.0,both
Y2021_LAT23.65641_LON90.45594,2021,90.4559365526914,23.65641081546605,0.517690278460088,0.0049070095466289,0.0,0.4594532700147977,0.0,0.0179494419784854,1,1,0,0,0,0,0,0,0.7737305947418213,773730.5947418213,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.857232462068374,8,35.040222601250015,3.12028392954691,30.11207864000005,41.357364440000026,0.1833451280161132,1.468305571510626,0.7821766164683893,both
Y2021_LAT23.65657_LON90.46573,2021,90.46573279774168,23.656571384915978,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0153868149490356,15386.814949035645,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,31.316280358761084,8,31.17850088,0.689299758395869,30.511986980000017,33.16437050000002,0.0974767132201612,1.0,0.0144174029536537,both
Y2021_LAT23.65757_LON90.015,2021,90.01499551019903,23.657566236585183,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0,0,0,0,1,0,0.0011982215576171,1198.2215576171875,dhaka_lulc6_1km_features_table_2021.csv,6.0,0,45.02153932571431,8,45.0932603,0.5462841992269432,43.80295775000002,45.37866497000002,0.0948642956233826,2.0,0.001262197708952,both
Y2021_LAT23.65775_LON90.02479,2021,90.02478819161975,23.65775467577237,0.0,0.0,0.0,0.9810953064285322,0.0,0.0189046935714678,4,0,0,0,1,0,0,0,0.9190435606384276,919043.5606384276,dhaka_lulc6_1km_features_table_2021.csv,4.0,0,29.20403219251052,8,28.553876346074983,2.454706184152568,28.286855960000025,45.37866497000002,-0.2127880116843902,1.0192303984513882,0.9299946207638516,both
Y2021_LAT23.65794_LON90.03458,2021,90.03458097454474,23.657942497728577,0.4643006221898562,0.1651002987637239,0.0790004231409057,0.2915986559055141,0.0,0.0,1,1,0,0,0,0,0,1,0.9985406059570312,998540.6059570312,dhaka_lulc6_1km_features_table_2021.csv,1.0,1,35.63256451567256,8,36.564730730000015,4.130071982158977,28.57396964000003,44.67284384000004,0.2554554710276648,1.0,0.995499994705876,both
Y2021_LAT23.65813_LON90.04437,2021,90.04437385854851,23.65812970236321,0.2232998141866931,0.0005999998319089,0.7761001859813981,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985555013046264,998555.5013046263,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,40.57102056115712,8,41.158386847142864,3.2457682882049266,31.46732357000002,46.20753481999998,0.2882979234468957,1.6726996149407225,1.0,both
Y2021_LAT23.65832_LON90.05417,2021,90.0541668432674,23.65831628970377,0.0622997859761483,0.0001999993543274,0.9375002146695244,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985703471603392,998570.3471603394,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,41.52930897646974,8,41.65541578400002,1.6807353079245777,36.97888082000003,45.22485407000005,0.2782706210611329,2.0,1.0,both
Y2021_LAT23.6585_LON90.06396,2021,90.0639599284142,23.658502259629763,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985851423568726,998585.1423568726,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,39.37576002540205,8,40.21816338390246,2.331996182563711,30.416282420000016,42.449421830000034,0.3277575269409362,1.907899891646928,1.0,both
Y2021_LAT23.65869_LON90.07375,2021,90.07375311361476,23.658687612249345,0.0,0.0679002996227396,0.9299996879089856,0.0014000081695681,0.0007000042987066,0.0,3,0,0,1,0,0,0,0,0.9985998900146484,998599.8900146484,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,35.69509542645427,8,34.77311858000002,3.142270178440287,30.26759855,41.98628012000003,0.5094479209602801,2.002400002823533,1.0,both
Y2021_LAT23.65887_LON90.08355,2021,90.08354639866737,23.658872347538416,0.0,0.0138999231712988,0.981000101880366,0.0035999842543301,0.0014999906940051,0.0,3,0,0,1,0,0,0,0,0.9986145887527466,998614.5887527466,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,33.81201567063678,8,33.28254854150001,2.65522276281867,29.98390289,40.82073530000002,0.5736041168937724,1.9543997854107544,1.0,both
Y2021_LAT23.65906_LON90.09334,2021,90.09333978298189,23.65905646531889,0.2705012051549223,0.0081000424200366,0.7054986529589965,0.0159000994660447,0.0,0.0,3,0,0,1,0,0,0,0,0.9986292375564576,998629.2375564576,dhaka_lulc6_1km_features_table_2021.csv,3.0,0,33.70263591846999,8,33.217919480000006,2.7940920864741576,29.61133871000004,42.05464052000002,0.6225607832118675,1.043298874469263,1.0,both
Y2021_LAT23.65924_LON90.10313,2021,90.10313326654132,23.65923996568465,0.957700002959254,0.0,0.0,0.0422999970407461,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438376693726,998643.8376693726,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.09400291803137,8,34.28233868677421,1.609886120863748,28.80981302000004,39.09463520000003,0.5420053333915711,1.5415994607052468,1.0,both
Y2021_LAT23.65942_LON90.11293,2021,90.11292684870853,23.65942284855296,0.9388001358229014,0.0018999958085292,0.0105999979378492,0.0486998704307202,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583896331788,998658.3896331788,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.53544919146444,8,33.54459104480003,0.940545352904848,30.62136362000001,36.267932660000014,0.5696112844884899,1.9767022433046744,1.0,both
Y2021_LAT23.65961_LON90.12272,2021,90.12272052944654,23.659605113964613,0.7814996795766556,0.1210002346839487,0.0581999189263908,0.039300166813005,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728909912108,998672.8909912108,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.369326262539616,8,33.237003425000005,1.0546975581924956,30.740994320000027,36.784053680000056,0.6055291720135916,1.235200276706208,1.0,both
Y2021_LAT23.65979_LON90.13251,2021,90.13251430809984,23.65978676176679,0.8916001932735778,0.0243998386974969,0.0143000434355032,0.0696999245934221,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873446884156,998687.3446884156,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.19276761885273,8,34.10569320800001,0.9916951157682308,30.69826907000004,36.985716860000025,0.5753006722534323,1.0009988247044996,1.0,both
Y2021_LAT23.65997_LON90.14231,2021,90.14230818469736,23.65996779208798,0.7948997670867535,0.0849003265582818,0.0283999421994812,0.0917999641554835,0.0,0.0,1,1,0,0,0,0,0,0,0.998701748161316,998701.748161316,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.305266899549665,8,33.15590636698163,1.1709976240115303,29.9514317,37.98719671999999,0.5297857247461389,1.7956990385837106,1.0,both
Y2021_LAT23.66015_LON90.1521,2021,90.15210215861856,23.66014820485668,0.8879001941228248,0.0279999281156852,0.0295999202148186,0.0317999615545722,0.0226999959920992,0.0,1,1,0,0,0,0,0,0,0.9987161028518676,998716.1028518676,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,33.67169259727107,8,33.45200085744188,1.062737176329167,31.380164060000027,36.70714823,0.5424240640550274,2.0018000021176494,1.0,both
Y2021_LAT23.66033_LON90.1619,2021,90.16189622959884,23.66032799999872,0.9232998017515104,0.0038000188480305,0.0,0.072900179400459,0.0,0.0,1,1,0,0,0,0,0,0,0.99873040789032,998730.4078903198,dhaka_lulc6_1km_features_table_2021.csv,1.0,0,34.65933420098562,8,34.535566190000026,1.448256155192808,31.901412110000024,40.048262780000016,0.5163499809325901,1.510999424705206,1.0,both
Y2021_LAT23.66051_LON90.17169,2021,90.1716903974127,23.660507177524767,0.4663983798796353,0.0517999840619596,0.4818016360584051,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0.9987446658172608,998744.6658172607,dhaka_lulc6_1km_features_table_2021.csv,3.0,1,33.087695073775485,8,33.09604061803573,2.189509716192477,28.931152730000008,39.39712997000004,0.6114727940739648,1.79640139483009,1.0,both
