split,column,dtype,missing_count,missing_pct,non_missing_count,row_count
combined,emissivity_mean,float64,0,0.0,794387,794387
combined,lc_trees_pct,float64,0,0.0,794387,794387
combined,lc_cropland_pct,float64,0,0.0,794387,794387
combined,lc_water_pct,float64,0,0.0,794387,794387
combined,building_area_ratio,float64,0,0.0,794387,794387
combined,building_density_km2,float64,0,0.0,794387,794387
combined,mean_building_size_m2,float64,0,0.0,794387,794387
combined,water_occurrence_pct,float64,0,0.0,794387,794387
combined,dist_to_perm_water_m,float64,0,0.0,794387,794387
combined,dist_to_any_water_m,float64,0,0.0,794387,794387
combined,elevation_m_mean,float64,0,0.0,794387,794387
combined,slope_deg_mean,float64,0,0.0,794387,794387
combined,tpi_mean,float64,0,0.0,794387,794387
combined,population_density,float64,0,0.0,794387,794387
combined,ntl_avg_radiance_mean,float64,0,0.0,794387,794387
combined,wind_speed_ms,float64,0,0.0,794387,794387
combined,relative_humidity_pct,float64,0,0.0,794387,794387
combined,solar_radiation,float64,0,0.0,794387,794387
combined,chirps_precip_mm,float64,0,0.0,794387,794387
combined,sar_vv_mean,float64,0,0.0,794387,794387
combined,sar_vh_mean,float64,0,0.0,794387,794387
combined,dist_to_city_centre_m,float64,0,0.0,794387,794387
combined,is_water,int64,0,0.0,794387,794387
combined,sin_season,float64,0,0.0,794387,794387
combined,cos_season,float64,0,0.0,794387,794387
combined,lst_c_mean_lag1,float64,25014,3.148843070191229,769373,794387
combined,lst_c_mean_lag4,float64,78337,9.861314447492218,716050,794387
combined,ndvi_mean_lag1,float64,32094,4.040096325846219,762293,794387
combined,ndvi_mean_lag4,float64,85269,10.733936985373628,709118,794387
combined,impervious_pct_lag1,float64,25014,3.148843070191229,769373,794387
combined,impervious_pct_lag4,float64,78337,9.861314447492218,716050,794387
combined,ndvi_mean_spatial_lag,float64,5,0.0006294161409992863,794382,794387
combined,impervious_pct_spatial_lag,float64,4,0.000503532912799429,794383,794387
combined,building_area_ratio_spatial_lag,float64,4,0.000503532912799429,794383,794387
combined,elevation_m_mean_spatial_lag,float64,4,0.000503532912799429,794383,794387
combined,split,str,0,0.0,794387,794387
