grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid
Y2020_LAT23.7976_LON90.26681,2020,90.26681459801992,23.79759935357892,0.9912000186279619,0.0,0.0,0.008799981372038093,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845763473511,998884.5763473511
Y2020_LAT23.79777_LON90.27662,2020,90.27661990422925,23.797772840465942,0.8675002164495533,0.004000006851236998,0.00019999950736742113,0.1282997771918422,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982963256836,998898.2963256836
Y2020_LAT23.79795_LON90.28643,2020,90.28642530362129,23.797945705505228,0.7223002100706836,0.029999897317324074,0.018900069560903652,0.22879982305108876,0.0,0.0,1,1,0,0,0,0,0,0,0.9989119629364014,998911.9629364014
Y2020_LAT23.79812_LON90.29623,2020,90.29623079589055,23.798117948708644,0.42879931304879276,0.0039000151809033727,0.10190023167915316,0.4654004400911507,0.0,0.0,4,0,0,0,1,0,0,1,0.9989255823898315,998925.5823898315
Y2020_LAT23.79829_LON90.30604,2020,90.30603638069547,23.79828956991583,0.017599919557203893,0.0012999930481870088,0.12579963001878838,0.8540004526728137,0.0,0.0013000047030070608,4,0,0,0,1,0,0,0,0.9989391515960694,998939.1515960693
Y2020_LAT23.79846_LON90.31584,2020,90.31584205760416,23.798460569223078,0.0,0.011199952148186669,0.05370019374729338,0.9271998839308362,0.0,0.00789997017368378,4,0,0,0,1,0,0,0,0.9989526717758179,998952.6717758179
Y2020_LAT23.79863_LON90.32565,2020,90.32564782655705,23.79863094659514,0.17000073977643537,0.02370006471477344,0.06640001537891842,0.7324991679690872,0.007400012160785716,0.0,4,0,0,0,1,0,0,0,0.9989661425094605,998966.1425094604
Y2020_LAT23.7988_LON90.33545,2020,90.33545368682985,23.798800701915248,0.8816000808948646,0.02359988666659249,9.999936641508304e-05,0.09470003307212758,0.0,0.0,1,1,0,0,0,0,0,0,0.9989795654678345,998979.5654678345
Y2020_LAT23.79897_LON90.34526,2020,90.3452596384617,23.798969835327316,0.8480005254085741,0.027499982108217847,0.0,0.1244994924832081,0.0,0.0,1,1,0,0,0,0,0,0,0.9989929389953613,998992.9389953613
Y2020_LAT23.79914_LON90.35507,2020,90.35506568082454,23.799138346676852,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062610778808,999006.2610778809
Y2020_LAT23.79931_LON90.36487,2020,90.36487181381128,23.799306235971265,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195365142822,999019.5365142822
Y2020_LAT23.79947_LON90.37468,2020,90.37467803696323,23.79947350314875,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327621307373,999032.7621307373
Y2020_LAT23.79964_LON90.38448,2020,90.38448434988418,23.79964014829496,0.9856000527674699,0.0,0.0,0.014399947232530111,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459382476806,999045.9382476807
Y2020_LAT23.79981_LON90.39429,2020,90.39429075234119,23.799806171282878,0.7994990894963608,0.1446006500693184,0.0,0.055900260434320725,0.0,0.0,1,1,0,0,0,0,0,0,0.99905906615448,999059.06615448
Y2020_LAT23.79997_LON90.4041,2020,90.40409724415045,23.7999715721438,0.9087004914453414,0.05619969739715481,0.0,0.03509981115750385,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721441192627,999072.1441192627
Y2020_LAT23.80014_LON90.4139,2020,90.4139038245308,23.800136350824417,0.8717994712128896,0.0,0.0,0.1282005287871104,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851726455688,999085.1726455688
Y2020_LAT23.8003_LON90.42371,2020,90.4237104937259,23.800300507329418,0.9896000602892288,0.0,0.0,0.010399939710771196,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981535568237,999098.1535568237
Y2020_LAT23.80046_LON90.43352,2020,90.43351725086663,23.80046404161673,0.9488997613378385,0.010800054956035143,0.0010000063228965256,0.03920017674788553,0.0,0.00010000063534412554,1,1,0,0,0,0,0,0,0.9991110838470459,999111.0838470459
Y2020_LAT23.80063_LON90.44332,2020,90.44332409596677,23.800626953769726,0.520199499981182,0.18140046245355496,0.26920014711038315,0.004299991769898153,0.0,0.024899898684981932,1,1,0,0,0,0,0,0,0.9991239659347534,999123.9659347534
Y2020_LAT23.80079_LON90.45313,2020,90.45313102860304,23.80078924353125,0.504500566786985,0.41219960152773744,0.06889989138887681,0.006099982489643478,0.0,0.008299957806757265,1,1,0,0,0,0,0,0,0.9991367979660034,999136.7979660034
Y2020_LAT23.80095_LON90.46294,2020,90.46293804826024,23.800950911081745,0.4535995154729035,0.05229973728610371,0.4605007740627159,0.014300015373134491,0.0,0.019299957805142213,3,0,0,1,0,0,0,1,0.9991495805892945,999149.5805892944
Y2020_LAT23.80111_LON90.47275,2020,90.47274515495704,23.801111956381202,0.6505008462226838,0.0013999983083836732,0.2871990977186385,0.06070005798322686,0.0,0.00019999976706714295,1,1,0,0,0,0,0,0,0.9991623117599487,999162.3117599487
Y2020_LAT23.80127_LON90.48255,2020,90.48255234803564,23.80127237926544,0.6155412663571523,0.125255913525622,0.0035787388394504702,0.23721912236283615,0.0,0.018404958914939058,1,1,0,0,0,0,0,0,0.5863144399108887,586314.4399108887
Y2020_LAT23.80627_LON90.24701,2020,90.24701398626348,23.806272562241883,0.6401786485632209,0.0014318383219440781,0.02835039501012117,0.3300391181047138,0.0,0.0,1,1,0,0,0,0,0,0,0.6976031843338013,697603.1843338013
Y2020_LAT23.80645_LON90.25682,2020,90.25681978070311,23.806447367020546,0.9843999905811155,0.007900037968666276,0.0,0.007699971450218272,0.0,0.0,1,1,0,0,0,0,0,0,0.9988708167648316,998870.8167648315
Y2020_LAT23.80662_LON90.26663,2020,90.26662566907555,23.80662154980031,0.9522998399389244,0.02050006431372568,0.0025999953516205442,0.024600100395729314,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845842590331,998884.5842590332
Y2020_LAT23.8068_LON90.27643,2020,90.27643165109296,23.806795110431324,0.5153999047195319,0.01680002710095091,0.038900125667013515,0.42889994251250363,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982985076904,998898.2985076904
Y2020_LAT23.80697_LON90.28624,2020,90.28623772619403,23.80696804893316,0.7845002095523141,0.0,0.03659980883160039,0.17889998161608547,0.0,0.0,1,1,0,0,0,0,0,0,0.9989119661178589,998911.9661178589
Y2020_LAT23.80714_LON90.29604,2020,90.29604389431331,23.80714036519484,0.674699614592929,0.0001000004931354227,0.011900067305966246,0.31330031760796934,0.0,0.0,1,1,0,0,0,0,0,0,0.9989255854187011,998925.5854187012
Y2020_LAT23.80731_LON90.30585,2020,90.3058501548795,23.807312059403436,0.1975996333570381,0.001900012493501948,0.21030026459855963,0.5902000895509003,0.0,0.0,4,0,0,0,1,0,0,0,0.9989391535263061,998939.1535263062
Y2020_LAT23.80748_LON90.31566,2020,90.31565650773749,23.807483131377893,0.0019999867435319257,0.014099932129459094,0.15199982831420752,0.7318997039331969,0.1000005488796045,0.0,4,0,0,0,1,0,0,0,0.9989526738433838,998952.6738433838
Y2020_LAT23.80765_LON90.32546,2020,90.32546295242372,23.807653581111232,0.0028999846738110156,0.0,0.31090010423064296,0.5015005987566235,0.18469931233892262,0.0,4,0,0,0,1,0,0,0,0.9989661453704834,998966.1453704834
Y2020_LAT23.80782_LON90.33527,2020,90.33526948874122,23.80782340866654,0.07480026645405446,0.14739987967674686,0.2961995260830919,0.4700003454444366,0.011599982341670216,0.0,4,0,0,0,1,0,0,1,0.9989795685806274,998979.5685806274
Y2020_LAT23.80799_LON90.34508,2020,90.34507611620025,23.80799261389139,0.6259005869424815,0.13629977022491657,0.0014000013555826839,0.23639964147701922,0.0,0.0,1,1,0,0,0,0,0,0,0.9989929389953613,998992.9389953613
Y2020_LAT23.80816_LON90.35488,2020,90.35488283462158,23.808161196892865,0.9474001325384648,0.052599867461535214,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062643737793,999006.2643737793
Y2020_LAT23.80833_LON90.36469,2020,90.36468964352085,23.808329157484692,0.9800000374569215,0.019999962543078422,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195391616822,999019.5391616821
Y2020_LAT23.8085_LON90.3745,2020,90.37449654264427,23.808496495836255,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327639770508,999032.7639770508
Y2020_LAT23.80866_LON90.3843,2020,90.3843035316802,23.808663211747557,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459408721923,999045.9408721924
Y2020_LAT23.80883_LON90.39411,2020,90.39411061027911,23.80882930532484,0.8882000645332723,0.019199992837401116,0.0,0.09259994262932657,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590691299438,999059.0691299438
Y2020_LAT23.80899_LON90.40392,2020,90.40391777799685,23.80899477641592,0.9838999317381134,0.0,0.0,0.016100068261886636,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721471939087,999072.1471939087
Y2020_LAT23.80916_LON90.41373,2020,90.41372503467097,23.809159625194418,0.9775999249206222,0.0,0.0,0.022400075079377746,0.0,0.0,1,1,0,0,0,0,0,0,0.999085176399231,999085.176399231
Y2020_LAT23.80932_LON90.42353,2020,90.42353237991689,23.80932385149931,0.998999993642498,0.0010000063575019706,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981556777954,999098.1556777954
Y2020_LAT23.80949_LON90.43334,2020,90.43333981333951,23.80948745529724,0.9929000419927303,0.007099958007269723,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110865402222,999111.0865402222
Y2020_LAT23.80965_LON90.44315,2020,90.44314733453504,23.809650436574852,0.5507989302485695,0.15290012906300224,0.23120083801851793,0.0,0.0,0.06510010266991034,1,1,0,0,0,0,0,0,0.999123968383789,999123.9683837891
Y2020_LAT23.80981_LON90.45295,2020,90.45295494343091,23.80981279535805,0.09130025150805382,0.6852000494820347,0.12919952003847782,0.023100048079144543,0.0,0.07120013089228908,2,0,1,0,0,0,0,0,0.9991368009262085,999136.8009262085
Y2020_LAT23.80997_LON90.46276,2020,90.46276263939755,23.80997453160247,0.02759987918766123,0.4924995208905265,0.31570052711573926,0.05520019092548293,0.0,0.10899988188059008,2,0,1,0,0,0,0,1,0.9991495819778442,999149.5819778442
Y2020_LAT23.81014_LON90.47257,2020,90.47257042239056,23.81013564529753,0.12840031202437616,0.5264000895097949,0.11979952875564008,0.1953000691252875,0.0,0.030100000584901584,2,0,1,0,0,0,0,0,0.9991623229980469,999162.3229980469
Y2020_LAT23.8103_LON90.48238,2020,90.48237829174252,23.810296136432793,0.017503480866903832,0.6443491320916845,0.00021879337102391908,0.3335527180553794,0.0,0.004375875615008247,2,0,1,0,0,0,0,0,0.9133453850784302,913345.3850784302
Y2020_LAT23.81046_LON90.49219,2020,90.49218624744012,23.810456004957235,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0.0,0.0
Y2020_LAT23.81387_LON90.16838,2020,90.16837526889276,23.813873164051003,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.012684135070800781,12684.135070800781
Y2020_LAT23.81405_LON90.17818,2020,90.17818097601702,23.814053020972818,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.00649189047241211,6491.890472412109
Y2020_LAT23.81423_LON90.18799,2020,90.1879867797294,23.81423225578895,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.008689298416137695,8689.298416137695
Y2020_LAT23.81529_LON90.24682,2020,90.24682361169884,23.81529459808003,0.6356703721968435,0.0012461008180001962,0.026479645526381886,0.3366038814587743,0.0,0.0,1,1,0,0,0,0,0,0,0.6412677857971192,641267.7857971191
Y2020_LAT23.81547_LON90.25663,2020,90.25663008222348,23.81546947719915,0.884200022159672,0.002999991748281201,0.0,0.11279998609204689,0.0,0.0,1,1,0,0,0,0,0,0,0.9988708199768066,998870.8199768066
Y2020_LAT23.81564_LON90.26644,2020,90.26643664668188,23.815643733920812,0.8573999275433738,0.0,0.0,0.14260007245662623,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845871505737,998884.5871505737
Y2020_LAT23.81582_LON90.27624,2020,90.27624330468434,23.81581736828319,0.593399883069588,0.006300009378458142,0.2293999219481749,0.1709001856037789,0.0,0.0,1,1,0,0,0,0,0,0,0.998898302230835,998898.302230835
Y2020_LAT23.81599_LON90.28605,2020,90.28605005590951,23.815990380239477,0.8120002740088845,0.029899940952930266,0.02579990812218988,0.13229987691599537,0.0,0.0,1,1,0,0,0,0,0,0,0.9989119692382813,998911.9692382812
Y2020_LAT23.81616_LON90.29586,2020,90.29585690010072,23.81616276984901,0.7085995685221327,0.006500031007435862,0.07700037248363603,0.20790002798679544,0.0,0.0,1,1,0,0,0,0,0,0,0.9989255877685547,998925.5877685547
Y2020_LAT23.81633_LON90.30566,2020,90.3056638368472,23.81633453695183,0.5262003129560376,0.010599939264538002,0.07999966037487942,0.3832000874045451,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391566390992,998939.1566390991
Y2020_LAT23.81651_LON90.31547,2020,90.3154708659422,23.816505681581,0.15419919213731792,0.0,0.19760015973184153,0.5129999284408626,0.13520071968997793,0.0,4,0,0,0,1,0,0,0,0.9989526775512695,998952.6775512695
