grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed
Y2021_LAT23.74347_LON90.26795,2021,90.2679462082662,23.743465925791845,0.5131000557447896,0.0293999945121128,0.414599952888933,0.0428999968541646,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845595550536,998884.5595550536,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74364_LON90.27775,2021,90.27774746711836,23.743638970502943,0.8501005237515685,0.044499890588905404,0.062299660026566214,0.04309992563296001,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982785568238,998898.2785568236,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74381_LON90.28755,2021,90.28754881893784,23.74381139494124,0.9048001718777412,0.0,0.0168000990046279,0.0783997291176309,0.0,0.0,1,1,0,0,0,0,0,0,0.998911945426941,998911.9454269408,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74398_LON90.29735,2021,90.2973502634838,23.743983199142846,0.47939924125784883,0.0,0.5191007528184511,0.0015000059237001001,0.0,0.0,3,0,0,1,0,0,0,0,0.998925564590454,998925.564590454,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.74415_LON90.30715,2021,90.3071518002992,23.744154383018248,0.6681009669272927,0.0070999803886806,0.2913991346902488,0.0333999179937778,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391345901488,998939.1345901488,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74432_LON90.31695,2021,90.31695342923864,23.744324946490167,0.9965000027352638,0.0,0.0034999972647362008,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989526544647216,998952.6544647216,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74449_LON90.32676,2021,90.32675514983146,23.74449488957652,0.9863999236313349,0.0,0.0,0.013600076368665101,0.0,0.0,1,1,0,0,0,0,0,0,0.9989661253509522,998966.125350952,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74466_LON90.33656,2021,90.33655696174202,23.744664212253483,0.6987993771609199,0.0790002141031558,0.0,0.2222004087359243,0.0,0.0,1,1,0,0,0,0,0,0,0.998979549041748,998979.549041748,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74483_LON90.34636,2021,90.34635886481723,23.744832914502528,0.7084005015426913,0.0075999538109057,0.0,0.2839995446464029,0.0,0.0,1,1,0,0,0,0,0,0,0.998992919921875,998992.919921875,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.745_LON90.35616,2021,90.35616085839337,23.745000996363345,0.8537999884373072,0.1418000388842286,0.0,0.0043999726784643,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062445373536,999006.2445373536,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74517_LON90.36596,2021,90.36596294242004,23.745168457777467,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195198440552,999019.5198440552,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74534_LON90.37577,2021,90.37576511650848,23.745335298684516,0.9321997792146992,0.0095000338415522,0.0,0.0583001869437487,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327450485228,999032.745048523,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.7455_LON90.38557,2021,90.38556738022702,23.74550151904065,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459216461182,999045.9216461182,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74567_LON90.39537,2021,90.39536973336072,23.74566711889939,0.959999942495635,0.007100032829629902,0.0,0.03290002467473511,0.0,0.0,1,1,0,0,0,0,0,0,0.999059049583435,999059.0495834352,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74583_LON90.40517,2021,90.40517217541326,23.74583209827441,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721275100708,999072.1275100708,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.746_LON90.41497,2021,90.41497470621646,23.74599645692936,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999085157043457,999085.157043457,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74616_LON90.42478,2021,90.42477732538153,23.74616019500123,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.99909813697052,999098.13697052,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74632_LON90.43458,2021,90.43458003260486,23.746323312483675,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110685424804,999111.0685424804,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74649_LON90.44438,2021,90.44438282740865,23.746485809308016,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239499893187,999123.9499893188,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74665_LON90.45419,2021,90.45418570958168,23.746647685483648,0.9800999421769081,0.0,0.0,0.019900057823091902,0.0,0.0,1,1,0,0,0,0,0,0,0.9991367832946776,999136.7832946776,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74681_LON90.46399,2021,90.46398867887228,23.746808940955614,0.8303994272317098,0.0,0.007000028177764201,0.16260054459052603,0.0,0.0,1,1,0,0,0,0,0,0,0.9991495664596558,999149.5664596558,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74697_LON90.47379,2021,90.47379173477944,23.74696957574721,0.3865000603405899,0.008400046331905801,0.3893003801828212,0.21579951314468315,0.0,0.0,3,0,0,1,0,0,0,1,0.99916230544281,999162.30544281,dhaka_lulc6_1km_features_table_2021.csv,3.0,1
Y2021_LAT23.74713_LON90.48359,2021,90.48359487702918,23.747129589822944,0.5358079234026697,0.009279436999624103,0.36058922504705115,0.09432341455065513,0.0,0.0,1,1,0,0,0,0,0,0,0.9152438592300416,915243.8592300416,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.74729_LON90.4934,2021,90.49339810537168,23.747288983116697,0.5013071138609562,0.0026143725492334003,0.05555542813712371,0.4405230854526868,0.0,0.0,1,1,0,0,0,0,0,0,0.1528751807785034,152875.18077850342,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75018_LON90.14034,2021,90.14034133676869,23.75018119581412,0.0999999452519673,0.9000000547480327,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0.0029961256027221,2996.125602722168,dhaka_lulc6_1km_features_table_2021.csv,2.0,0
Y2021_LAT23.75036_LON90.15014,2021,90.15014202923152,23.75036237916473,0.8108107496150221,0.0900899389172713,0.0990993114677066,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0110856895141601,11085.689514160156,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75161_LON90.21875,2021,90.2187495849276,23.75161329427381,0.9958711735641005,0.0,0.004128826435899501,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.1209571446685791,120957.1446685791,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75179_LON90.22855,2021,90.22855104719278,23.751789515078023,0.7731613451309498,0.010950088275147202,0.21588856659390301,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9304097875213624,930409.7875213624,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75197_LON90.23835,2021,90.23835260418336,23.751965115434924,0.9237002928617729,0.0,0.06669964679358652,0.009600060344640601,0.0,0.0,1,1,0,0,0,0,0,0,0.9988431196670532,998843.1196670532,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75214_LON90.24815,2021,90.24815425554752,23.75214009529253,0.7016997819057738,0.0048000152375828,0.0674002046988775,0.2260999981577659,0.0,0.0,1,1,0,0,0,0,0,0,0.9988569832839966,998856.9832839966,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75231_LON90.25796,2021,90.25795600099448,23.752314454715368,0.7506003802264181,0.005499998783779001,0.04569980249230981,0.19819981849749313,0.0,0.0,1,1,0,0,0,0,0,0,0.9988707986068726,998870.7986068726,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75249_LON90.26776,2021,90.26775784009696,23.75248819362814,0.9779999862395493,0.00020000136368690004,0.011500069536742801,0.010299942860021002,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845618515014,998884.5618515016,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75266_LON90.27756,2021,90.27755977271,23.75266131205392,0.8788001403241017,0.017300083558998005,0.053499731987489904,0.050400044129410404,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982809524536,998898.2809524536,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75283_LON90.28736,2021,90.2873617982778,23.752833809943315,0.9860000863634228,0.0139999136365772,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998911948890686,998911.948890686,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75301_LON90.29716,2021,90.2971639166034,23.753005687179723,0.8979994588862769,0.0003000005758223001,0.10140053915249293,0.00030000138540800005,0.0,0.0,1,1,0,0,0,0,0,0,0.9989255678024292,998925.5678024292,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75318_LON90.30697,2021,90.30696612725616,23.753176943869807,0.6671011532780976,9.99997628335734e-05,0.3325988480978639,0.0001999988612049,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391367263794,998939.1367263794,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75335_LON90.31677,2021,90.31676843000304,23.753347579903046,0.988099930347331,0.0,0.0,0.011900069652669,0.0,0.0,1,1,0,0,0,0,0,0,0.9989526566238404,998952.6566238404,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75352_LON90.32657,2021,90.3265708245338,23.75351759537657,0.5611986696024662,0.014600074975856704,0.0,0.4241012549316312,0.0,0.00010000049004590002,1,1,0,0,0,0,0,0,0.9989661281661988,998966.1281661988,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75369_LON90.33637,2021,90.33637331035054,23.75368699022577,0.7802007495961193,0.020699888877300204,0.0,0.19909936152658053,0.0,0.0,1,1,0,0,0,0,0,0,0.9989795516052246,998979.5516052246,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75386_LON90.34618,2021,90.34617588725392,23.75385576431773,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998992919921875,998992.919921875,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75402_LON90.35598,2021,90.35597855490904,23.75402391774723,0.9024000273959139,0.08619996531476241,0.0,0.011400007289323801,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062476196288,999006.2476196288,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75419_LON90.36578,2021,90.36578131285476,23.7541914503989,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999019522819519,999019.522819519,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75436_LON90.37558,2021,90.3755841609681,23.75435836231113,0.9646999393501392,0.0121000214909394,0.0,0.0232000391589214,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327484283448,999032.7484283448,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75452_LON90.38539,2021,90.38538709874508,23.75452465347563,0.9987000072752517,0.0012999927247483003,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459246826172,999045.9246826172,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75469_LON90.39519,2021,90.39519012585518,23.754690323823056,0.9883999496106337,0.0,0.0,0.011600050389366302,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590513687134,999059.0513687134,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75486_LON90.40499,2021,90.40499324208923,23.754855373354022,0.8393001322653789,0.0,0.0,0.16069986773462114,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721291885376,999072.1291885376,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75502_LON90.4148,2021,90.4147964469972,23.755019802046764,0.9981000118985112,0.0,0.0,0.0018999881014888,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851598434448,999085.1598434448,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75518_LON90.4246,2021,90.42459974029688,23.755183609872024,0.9717999793466628,0.0282000206533371,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981399230956,999098.1399230956,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75535_LON90.4344,2021,90.4344031216382,23.755346796793837,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999111070793152,999111.070793152,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75551_LON90.44421,2021,90.4442065907246,23.75550936288066,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239521331788,999123.9521331788,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75567_LON90.45401,2021,90.45401014712743,23.755671308011888,0.9787998896673754,0.0,0.0,0.021200110332624603,0.0,0.0,1,1,0,0,0,0,0,0,0.9991367861785888,999136.7861785888,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75583_LON90.46381,2021,90.46381379066432,23.755832632118796,0.8574002295017917,0.0011999943888316002,0.034300086818352005,0.10709968929102483,0.0,0.0,1,1,0,0,0,0,0,0,0.9991495694580078,999149.5694580078,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75599_LON90.47362,2021,90.47361752085176,23.75599333524601,0.3976992216220507,0.0,0.5831007478549439,0.0192000305230054,0.0,0.0,3,0,0,1,0,0,0,0,0.9991623054504396,999162.3054504396,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.75615_LON90.48342,2021,90.48342133738952,23.75615341741678,0.5318749277676741,0.0011893457812862003,0.30482778980984465,0.16210793664119502,0.0,0.0,1,1,0,0,0,0,0,0,0.8401056873550415,840105.6873550415,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.75631_LON90.49323,2021,90.49322524005832,23.75631287857084,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0131891972732543,13189.197273254396,dhaka_lulc6_1km_features_table_2021.csv,4.0,0
Y2021_LAT23.76081_LON90.22836,2021,90.2283598896484,23.76081147358909,0.7126003858029255,0.0039326625243867,0.2834669516726877,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.6349572957382202,634957.2957382202,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76099_LON90.23816,2021,90.23816212063127,23.760987148633337,0.637199255098629,0.0034000164625265002,0.053300031934374506,0.3061006965044701,0.0,0.0,1,1,0,0,0,0,0,0,0.9988431228637696,998843.1228637696,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76116_LON90.24796,2021,90.24796444596949,23.76116220300642,0.402399126677024,0.00019999895679090007,0.5874009364409216,0.009999937925263502,0.0,0.0,3,0,0,1,0,0,0,0,0.9988569862060548,998856.9862060548,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.76134_LON90.25777,2021,90.2577668653888,23.761336636649737,0.11070036227968941,0.013200031088944601,0.8193993208665744,0.05670028576479161,0.0,0.0,3,0,0,1,0,0,0,0,0.9988708020477296,998870.8020477296,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.76151_LON90.26757,2021,90.267569378636,23.761510449573084,0.7525005121758537,0.0075000068500441,0.0020999873714522,0.23789949360265,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845694503784,998884.5694503784,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76168_LON90.27737,2021,90.2773719851686,23.761683641645057,0.9688001403814368,0.0079999563242571,0.0,0.0231999032943061,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982833480836,998898.2833480836,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76186_LON90.28717,2021,90.28717468493964,23.761856212867453,0.9963999961141895,0.0,0.0036000038858105005,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989119513473512,998911.9513473512,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76203_LON90.29698,2021,90.29697747732844,23.762028163307043,0.9998999993296669,0.0,0.00010000067033310001,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989255701065064,998925.5701065063,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.7622_LON90.30678,2021,90.3067803621389,23.762199492922328,0.8864003470871931,0.0,0.1135996529128069,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391392822266,998939.1392822266,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76237_LON90.31658,2021,90.31658333907188,23.7623702016381,0.6400987290702741,0.00010000022674040005,0.06930009677282153,0.290101171503361,0.0,0.0004000024268031002,1,1,0,0,0,0,0,0,0.998952660507202,998952.660507202,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76254_LON90.32639,2021,90.326386407855,23.762540289467555,0.15439985437152792,0.14770065976712773,0.04139989012581641,0.6088995453128624,0.005500029249573801,0.042100021173091806,4,0,0,0,1,0,0,0,0.9989661312637328,998966.1312637328,dhaka_lulc6_1km_features_table_2021.csv,4.0,0
Y2021_LAT23.76271_LON90.33619,2021,90.33618956783585,23.76270975638854,0.3908009178474416,0.4000987637851402,0.0,0.20500034370094805,0.0036999768524778012,0.0003999978139924001,2,0,1,0,0,0,0,1,0.9989795538330078,998979.5538330078,dhaka_lulc6_1km_features_table_2021.csv,2.0,1
Y2021_LAT23.76288_LON90.34599,2021,90.34599281907556,23.762878602320644,0.9806000572446174,0.0058000211128654,0.0,0.0135999216425172,0.0,0.0,1,1,0,0,0,0,0,0,0.9989929205551148,998992.9205551147,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76305_LON90.3558,2021,90.35579616091748,23.763046827248367,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062505493164,999006.2505493164,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76321_LON90.3656,2021,90.36559959324714,23.7632144312362,0.9913999780892395,0.008600021910760501,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195251541136,999019.5251541138,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76338_LON90.3754,2021,90.37540311574566,23.76338141425583,0.5009989532251707,0.3724006197236004,0.0067000281153545,0.1164003836876164,0.0,0.0035000152482579,1,1,0,0,0,0,0,0,0.999032750404358,999032.750404358,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76355_LON90.38521,2021,90.38520672780352,23.763547776116702,0.7458010112569915,0.22009918441768941,0.0031999798103396005,0.030899824514979503,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459269866944,999045.9269866945,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76371_LON90.39501,2021,90.3950104294094,23.76371351697868,0.9883000689974363,0.011699931002563701,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999059055114746,999059.055114746,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76388_LON90.40481,2021,90.40481422003748,23.76387863676891,0.9228996188322082,0.0,0.0,0.0771003811677918,0.0,0.0,1,1,0,0,0,0,0,0,0.99907213331604,999072.13331604,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76404_LON90.41462,2021,90.41461809937496,23.764043135474463,0.8134007186652468,0.0,0.0,0.1865992813347532,0.0,0.0,1,1,0,0,0,0,0,0,0.999085162765503,999085.1627655028,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76421_LON90.42442,2021,90.42442206719912,23.76420701298965,0.9853000640404795,0.0,0.0,0.014699935959520502,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981413879394,999098.1413879396,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76437_LON90.43423,2021,90.43422612299068,23.764370269393154,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110741882324,999111.0741882324,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76453_LON90.44403,2021,90.44403026665844,23.764532904578363,0.9936999947877954,0.0,0.0,0.0063000052122046,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239546813964,999123.9546813964,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76469_LON90.45383,2021,90.45383449765932,23.7646949185797,0.920999676926098,0.023900103239255406,0.019800027338676206,0.02630013748618221,0.0,0.009000055009788203,1,1,0,0,0,0,0,0,0.9991367882461548,999136.7882461548,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76486_LON90.46364,2021,90.46363881566845,23.764856311400155,0.7868995932589555,0.010100004103655401,0.12060061213588343,0.046099945396533205,0.0037000167447035007,0.032599828360269006,1,1,0,0,0,0,0,0,0.999149572227478,999149.572227478,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.76502_LON90.47344,2021,90.47344322051242,23.765017082957712,0.21879976395509854,0.0,0.7565001602519639,0.024700075792937704,0.0,0.0,3,0,0,1,0,0,0,0,0.9991623054504396,999162.3054504396,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.76518_LON90.48325,2021,90.48324771171085,23.76517723326555,0.32798738515228565,0.0,0.45027996633767486,0.22173264851003952,0.0,0.0,3,0,0,1,0,0,0,1,0.4983869083099365,498386.9083099365,dhaka_lulc6_1km_features_table_2021.csv,3.0,1
Y2021_LAT23.76983_LON90.22817,2021,90.2281686374244,23.769833420109688,0.8821655908275738,0.11783440917242621,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.1254535876083374,125453.5876083374,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77001_LON90.23797,2021,90.23797154261824,23.770009169929704,0.6995303411630744,0.006684043939351201,0.0032376176775152006,0.29054799722005925,0.0,0.0,1,1,0,0,0,0,0,0,0.9563925403823852,956392.5403823853,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77018_LON90.24777,2021,90.24777454231302,23.77018429874446,0.8023991864751249,0.0,0.1976008135248751,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998856989074707,998856.989074707,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77036_LON90.25758,2021,90.25757763609003,23.77035880664566,0.7134004256971365,0.0,0.20069938626443673,0.08590018803842682,0.0,0.0,1,1,0,0,0,0,0,0,0.9988708050460816,998870.8050460815,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77053_LON90.26738,2021,90.26738082364982,23.77053269344452,0.8496993318699064,0.005200023633328401,0.017600068133334205,0.12750057636343104,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845719375612,998884.571937561,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77071_LON90.27718,2021,90.2771841046344,23.77070595921358,0.6675002282464,0.008199975279196301,0.28470000468384143,0.039599791790562305,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982871780396,998898.2871780396,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77088_LON90.28699,2021,90.28698747876513,23.770878603944197,0.386399888740798,0.0511999218458607,0.5624001894133412,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998911954711914,998911.954711914,dhaka_lulc6_1km_features_table_2021.csv,3.0,0
Y2021_LAT23.77105_LON90.29679,2021,90.29679094568876,23.77105062758184,0.6779001124179559,0.008000051673683601,0.31399983597922837,9.999992913223184e-05,0.0,0.0,1,1,0,0,0,0,0,0,0.998925573638916,998925.573638916,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77122_LON90.30659,2021,90.30659450499972,23.77122203003455,0.9347000709228228,0.028600006285362,0.0366999227918152,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391431045532,998939.1431045532,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77139_LON90.3164,2021,90.31639815641589,23.7713928114362,0.4976991258264063,0.029599844467005608,0.11400037122533073,0.35870065848125743,0.0,0.0,1,1,0,0,0,0,0,1,0.9989526626663208,998952.6626663208,dhaka_lulc6_1km_features_table_2021.csv,1.0,1
Y2021_LAT23.77156_LON90.3262,2021,90.32620189964746,23.771562971590185,0.13789992842942667,0.03690004950739431,0.058399784369950726,0.7108000932334517,0.012600028579028005,0.04340011588074872,4,0,0,0,1,0,0,0,0.9989661340637208,998966.1340637208,dhaka_lulc6_1km_features_table_2021.csv,4.0,0
Y2021_LAT23.77173_LON90.33601,2021,90.3360057342898,23.77173251053388,0.39230056573082145,0.18379986155838013,0.0,0.38689970389071127,0.0013999970237145002,0.035599871796372605,1,1,0,0,0,0,0,1,0.998979555999756,998979.555999756,dhaka_lulc6_1km_features_table_2021.csv,1.0,1
Y2021_LAT23.7719_LON90.34581,2021,90.3458096601252,23.77190142835481,0.8232007838114415,0.00019999944805400004,0.0,0.17659921674050452,0.0,0.0,1,1,0,0,0,0,0,0,0.9989929302902222,998992.9302902222,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77207_LON90.35561,2021,90.35561367660894,23.77206972490677,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999006253303528,999006.2533035278,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77224_LON90.36542,2021,90.36541778357672,23.77223740023536,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195277862548,999019.5277862548,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.7724_LON90.37522,2021,90.37522198066776,23.77240445418439,0.9898999531444047,0.010100046855595301,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327540359496,999032.7540359496,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77257_LON90.38503,2021,90.3850262675189,23.77257088690493,0.8013001259568775,0.1986998740431225,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999045929725647,999045.929725647,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
Y2021_LAT23.77274_LON90.39483,2021,90.39483064385604,23.772736698317654,0.9896000615088162,0.0103999384911838,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590583343506,999059.0583343506,dhaka_lulc6_1km_features_table_2021.csv,1.0,0
